Wind Speed,Solar Irradiance,Temperature,Previous Generation,Previous Load,Day Ahead Price,Battery SOC,Grid Frequency,Congestion Index,Hour,Export Mode,Import Mode,Battery Charging,Battery Discharging,Reserve Activation,Frequency Support Active,Congestion Management,Curtailment Active,Peak Load Response,High Price Operation
12.145396529152393,448.37975370578823,16.15294455699771,458.24558319926086,545.104484134624,20.0,51.16817646114514,49.92977412265987,0.3493270359759112,10,0,1,0,0,0,0,0,0,0,0
15.134264365532715,640.1203497012339,7.441590968705041,603.664379399442,712.1938098900926,60.683381455234276,80.39847480721123,50.15369597372461,0.8434824928142858,11,0,1,0,0,0,1,1,0,0,0
14.383531448751919,132.29872958168323,2.656182584424455,741.5111201532152,536.2277601312785,60.76502553021052,57.69765290816645,50.132311222293424,0.3612227352342863,3,0,1,0,0,0,1,0,0,0,0
4.856278204950636,535.2923246728853,18.665395083274518,840.3219319690311,583.167214473211,101.48996653699007,42.078440829438215,49.96647334114765,0.2604875790573491,8,0,1,0,0,1,0,0,0,0,0
7.017360637516271,779.6144112119692,12.773087039245851,634.2479252066024,564.895429158934,133.149956998895,67.63606624955314,50.46550766086473,0.8575531270999133,23,0,1,0,1,1,1,1,0,0,1
6.266300933864867,637.3289111395571,15.677273611223542,616.7992491163722,745.5005230543748,91.44754685851615,72.41778037947931,49.96448583998225,0.374653091653261,16,0,1,0,0,1,0,0,0,0,0
7.599460591986949,672.9524554584322,16.562833312605303,534.7832271295748,680.237017129939,120.44894537914604,59.643918050359005,49.98447254674057,0.01683331986056147,23,0,1,0,1,1,0,0,0,0,0
13.522394513347031,899.3431974881287,21.870591184577865,554.8120054210787,664.828916751653,114.44757968977608,19.529197850777873,49.808387307780144,0.39028910083933377,15,0,1,0,0,1,1,0,0,0,0
17.763539782195124,483.46417878158326,25.622518515929215,675.5010109260843,1026.124285678825,99.19680270410954,28.590630012865994,49.987918951306256,0.6545222690109419,16,0,1,0,0,1,0,0,0,1,0
10.566022505025565,336.7270846624159,19.318582808625987,562.2149601524304,910.9546110680101,112.21930102495034,37.82381767121826,50.04461010370866,0.25435953880638185,14,0,1,0,0,1,0,0,0,0,0
5.586648450114115,797.3787606662605,15.115837052163204,580.5261063399103,352.8134569169329,102.37831156495514,37.610048476119445,49.82236686591593,0.4319875924251573,19,0,1,0,0,1,1,0,0,0,0
8.347487302068577,792.7801577584818,18.222871842862226,596.958327029949,583.4885490172178,90.73158509621666,68.87366401974964,49.92519628627855,0.05671513828222552,21,0,1,0,0,1,0,0,0,0,0
19.598820236501258,639.5729186889491,14.946867294663408,529.1006266911029,1013.9695511910488,106.73241048999604,16.467892933890607,50.049051609496345,0.5880927915139572,6,0,1,0,0,0,0,0,0,0,0
8.996334796672933,459.90724985438794,3.2170198173019102,591.0024889106938,563.8114953967937,138.3989422940519,75.45454216396159,49.921274678134886,0.7562949238603938,9,0,1,0,1,1,0,1,0,0,1
7.064272616770484,500.3449127519963,27.827515541606175,357.6712645451038,963.1618978812717,109.18246920427087,36.227397984554656,49.88987612414436,0.4133125614011103,3,0,1,0,0,1,0,0,0,0,0
7.436124158281839,180.80676196722834,26.130949762390234,665.8603059622155,586.050977769761,101.53913360115978,39.80174769728819,50.11731995213059,0.42023263280146006,23,0,1,0,0,1,0,0,0,0,0
10.538789669214115,778.2366325518008,35.89500594222537,882.2126206766466,614.9003644180156,68.67648256491557,57.23278623551394,49.80768292833004,0.08828249858491644,23,0,1,0,0,1,1,0,0,0,0
4.967370369845785,769.412827382286,38.524493758298476,533.7547661804321,779.5357038703719,137.47625447793828,32.2740480751166,49.83681164321095,0.20194086451198257,13,0,1,0,1,1,1,0,0,0,1
6.170738683305962,172.07931238330406,7.415818809725156,644.8604574002004,636.4689237488246,52.788544070031634,85.75770508604221,50.02660690108764,0.15467530312791267,13,0,1,0,0,1,0,0,0,0,0
14.266335812742472,716.908020976534,14.981400716590544,702.1891584295422,724.193695936143,43.81810758205697,21.829502346125224,50.126923889411046,0.48168776866153795,13,0,1,0,0,0,1,0,0,0,0
10.369109099219038,601.0254137522521,40.0,753.6258327260954,886.2423048961458,106.1438206495253,50.55058898408519,50.045828594933994,0.5292555409507501,13,0,1,0,0,1,0,0,0,0,0
9.050738370074914,244.50647240230094,17.635044459759886,568.2814213511784,763.8201400963653,68.57719426655837,82.95378155639119,49.96641691169657,0.94894013128426,21,0,1,0,0,1,0,1,0,0,0
14.661850353920224,198.49994973188262,20.19789812292077,383.6019295573537,671.2298198224549,127.67297008542333,64.26751155369885,49.954191707119385,0.0732315042772339,19,0,1,0,1,1,0,0,0,0,0
5.36532340582405,593.3733173504306,4.309830434748786,632.0678341018515,901.0290262576389,44.4888312390205,38.38636126741068,50.15156628242398,0.5998679731550471,17,0,1,0,0,1,1,0,0,1,0
6.933075995653091,400.57397152327053,19.352597684190968,615.4354428785313,781.5031213812649,123.8541941753186,48.660816622116855,50.1288502149456,0.5264985273282413,14,0,1,0,1,1,1,0,0,0,0
10.176150550526657,954.9872126374175,35.3874633728318,558.5200350388797,539.9685255353978,119.62945804213702,71.53555042740118,50.00747738777643,0.5162330979358292,22,0,1,0,1,1,0,0,0,0,0
9.971482447071386,738.1495986622266,29.579632290931755,583.9785452538791,947.0112850166029,98.54047892323717,92.86085946911194,49.95835719512952,0.8731592873828264,18,0,1,0,0,1,0,1,0,1,0
3.0682444956389165,618.4232841830569,12.510138406333109,617.2416534021278,746.3548388075267,32.01285072259073,86.45109747035468,50.0052908288968,0.20553847069548647,12,0,1,0,0,1,0,0,0,0,0
6.518555049138259,630.7697510005986,14.433152700884254,643.411439052462,617.9484846695208,43.300906390421915,42.39462467059014,49.89092038271104,0.04077327434137146,11,0,1,0,0,1,0,0,0,0,0
7.717965032321437,832.7167950917919,7.82189736755163,638.3771652287901,346.8773623121079,102.19805833174777,94.8558303430286,49.97747365229076,0.6722715076341925,18,0,1,0,0,1,0,0,0,0,0
10.82366106321256,711.6295229318345,10.339531737752647,573.8777208598646,443.36354299029995,88.01623998843658,15.280373082484662,49.92656949920141,0.34515746413598014,18,0,1,0,0,1,0,0,0,0,0
9.951177275256079,624.9416096240057,0.808092640921771,646.1134601983141,905.0202365599906,116.81990854709011,17.210380464673207,49.98487327724323,0.017589916212524592,19,0,1,0,0,1,0,0,0,1,0
8.15019211392399,254.9347059256225,17.236622928062314,565.7962982070165,910.9497877955675,92.9535112480629,80.9072412136955,49.93194735955087,0.2513740072904138,1,0,1,0,0,1,0,0,0,0,0
1.9210633859562263,1000.0,31.590996119373695,677.0430601842384,662.792610309986,90.34458103242997,30.95701494664416,50.0785927810907,0.3093267742168119,20,0,1,0,0,1,0,0,0,0,0
8.395531504499337,224.20431067294174,21.198887316843745,524.7068597428199,384.46337360367704,22.210472796237994,19.86154147169927,50.122760809977414,0.616838376784242,2,0,1,0,0,1,1,0,0,0,0
8.851956381716704,421.8643157249589,30.29615090969159,608.7669830579475,486.9537119524091,119.67296935317853,33.971845858920176,49.943042626967795,0.1725857940492721,9,0,1,0,1,1,0,0,0,0,0
25.0,86.31793089750062,27.659244608333985,405.15137014593245,406.43474719256335,75.52561445723278,49.08801231846881,49.87821804966999,0.413054347953398,4,1,0,0,0,1,1,0,0,0,0
7.5670890772229,634.6995396923155,13.078727193846348,555.6107436651423,400.9833110129359,83.0538222884233,73.44530163467239,50.10674326012762,0.4824754444178325,11,0,1,0,0,1,0,0,0,0,0
10.208075449983205,537.7776093212019,11.164440047341962,668.0986465355975,954.0203553405358,62.906628706725485,64.94684212409643,50.02771382191827,0.4592373913640909,6,0,1,0,0,1,0,0,0,0,0
16.00668426822059,691.31910959119,11.5093389883369,475.9518159950318,958.9876862621711,48.78766808148957,34.00969740483363,49.94498958822245,0.9739407666667818,8,0,1,0,0,1,0,1,0,0,0
13.09657095280027,65.23359222389155,2.5464424640215597,561.58794283799,481.87292696516454,139.16413484495357,55.26163584804675,50.206332787004484,0.04550423779029611,1,0,1,0,1,0,1,0,0,0,1
18.16311271691815,778.226416845233,18.29097209516017,311.39165401077486,648.6897536153601,118.86463084864664,89.0971284318855,49.915244860930024,0.9509681864523993,9,0,0,0,0,0,0,1,0,0,0
3.104106339557374,298.14114963259635,-8.140179569193783,435.8311069761613,457.2805760102296,119.35986726062396,80.20062215870061,49.701059552647976,0.5819372139940333,5,0,1,0,1,1,1,0,0,0,0
4.333245049342012,462.74870015903366,23.322739583577473,467.2230532663318,647.714293024987,88.50468145701898,40.85518278654347,49.8938060944052,0.7957277149698383,11,0,1,0,0,1,0,1,0,0,0
5.902992334809564,732.8928171702662,18.646928421469873,612.2101260925966,895.8955825053645,42.86232662102615,93.5811649084557,50.2427567715337,0.4303926180160754,5,0,1,0,0,1,1,0,0,0,0
2.7244646899646745,565.3166710329749,22.24295879845356,640.0090814871255,811.8078576204523,158.06134267513417,71.68963203481047,49.95234444033998,0.45383788125698044,2,0,1,0,1,1,0,0,0,0,1
8.896652179981443,582.9856391667159,27.513146546533218,593.2733320871763,771.2994148245931,107.66874893790188,19.995948453342542,49.922684106284606,0.8793264990158236,9,0,1,0,0,1,0,1,0,0,0
4.574097990596252,699.7947049763499,19.78915129504968,554.0887940535147,620.8730394105703,99.10367600230987,17.812857063091094,50.003990468188036,0.8959344962919021,8,0,1,0,0,1,0,1,0,0,0
19.4653215439931,607.1976599846811,32.6841456388928,554.5077901981504,839.2950673994546,84.22600933108767,28.472635920802396,50.15165946318393,0.23868888143129763,19,0,1,0,0,0,1,0,0,1,0
5.059892292249896,414.72302436282064,23.59751229856989,685.9254898848593,747.0003119874997,33.66331241187155,73.22846944401175,49.987565001392426,0.19924187858461817,4,0,1,0,0,1,0,0,0,0,0
6.958589771296762,458.38271794119277,11.18585837865555,625.5383816259664,710.5873371973579,129.24676196830166,29.699114067394234,50.0887021372863,0.4962351738699511,2,0,1,0,0,1,0,0,0,0,0
13.529437329761727,552.9696696629557,15.86060062068709,559.9265284433565,632.6885992700322,63.26889479293233,55.91894153670668,49.97161006535948,0.9002770271276916,4,0,1,0,0,0,0,1,0,0,0
3.582042520018989,276.11097661341626,-2.35161924075123,755.1959394289511,697.7559409272,111.39707488586768,22.46080961446654,50.089881675671954,0.3223550934061763,7,0,1,0,0,1,0,0,0,0,0
2.588105301272659,749.0021648471675,9.880286035750506,833.9970049195321,693.2377366803989,118.12501883370692,88.67089262641561,50.02703941908523,0.6520146153391313,7,0,1,0,1,1,0,0,0,0,0
9.534971100438698,572.163482701871,14.571032346599484,450.5109059719596,568.785253238861,105.02472865619465,42.516849086685404,49.94030123376662,0.7081516877406011,13,0,1,0,0,1,0,1,0,0,0
9.964686744722915,518.6940669804922,22.916462486018993,662.7012084252614,533.76251994091,109.09920620995655,87.65056452485047,50.0387137964902,0.7786746648941558,23,0,1,0,0,1,0,1,0,0,0
13.305490450277103,798.1241397578677,11.246750743123702,970.7867529223662,500.46395595044146,135.3835925569489,90.59005135284355,49.91862351384279,0.5639244579209632,21,0,1,0,1,0,0,0,0,0,1
11.561683998736257,469.9715891971576,6.783623874590125,633.6246649260233,510.070533230961,71.22753764501084,15.490291785094463,49.793271747225035,0.4024551782789696,16,0,1,0,0,1,1,0,0,0,0
10.181230927962867,454.39475071189577,1.0122128729268667,613.8531163397132,621.7845686682423,99.93507770130518,52.13081497589856,49.99701683092218,0.9670159887989729,10,0,1,0,0,1,0,1,0,0,0
5.450250389377923,378.8428089990089,12.632242332660137,593.3119272127664,597.0972651506628,88.24683785960491,16.97248445655143,49.806593846316524,0.6113307533028527,15,0,1,0,0,1,1,0,0,0,0
9.805440333026056,585.7667522314838,35.557666221311365,658.821782098889,556.8899380096166,39.813048565336906,87.69542130423247,50.089614430329334,0.7285652116332708,5,0,1,0,0,1,0,1,0,0,0
10.158250960840343,577.1125270828787,20.439963314073296,690.5878999859859,545.7827787897252,103.58999989601027,56.47260357876607,49.99437638424128,0.34498284569587834,10,0,1,0,0,1,0,0,0,0,0
5.318295190163018,333.4289498725233,26.45621471119661,450.6279750996981,693.7820039174475,132.53751789574056,20.995521015879746,50.21349379226358,0.6699491810030801,9,0,1,0,0,1,1,0,0,0,1
22.46766148039381,455.57650572164994,9.899511906021756,596.8219646053406,856.6411170761457,136.29002476031582,23.82213826212535,49.95046443334636,0.2577976621641259,22,0,0,0,0,0,0,0,0,0,1
11.256590826736943,335.0994328701918,3.8389521590800335,327.66025626031086,648.3626478389826,150.7243162788719,45.680721959419124,49.99699592047347,0.24509691752863616,8,0,1,0,1,1,0,0,0,0,1
4.386192862525918,323.7828865461274,7.010302823207393,574.88200600542,638.5503799938847,41.78842626232271,90.21873542983116,49.77955609232802,0.7147222018094264,23,0,1,0,0,1,1,1,0,0,0
13.342496555409028,67.52554206828825,17.125820017581265,491.6773687413513,509.76699609299453,143.85883093643724,70.43273212544648,49.83438600332442,0.5213947362629351,23,0,1,0,1,0,1,0,0,0,1
14.62238877520445,442.27243657961117,0.052840408686691376,640.7013094962581,616.5395282313939,100.5451929308114,84.40950929513059,49.748191585647724,0.6832766104223897,14,0,1,0,0,0,1,0,0,0,0
10.877204200739945,74.44668347999715,8.940686252312062,401.23433674307694,828.5504510914053,143.0168752210988,44.31653170719837,50.16162407167192,0.2694384907480917,6,0,1,0,1,1,1,0,0,0,1
7.314195832705934,384.2960784151222,12.722753826258357,538.5219227449086,805.6191655263459,83.1565277241372,18.457095963999866,49.93106685275088,0.5987233410567304,17,0,1,0,0,1,0,0,0,1,0
5.16954038879354,346.8263385305979,6.11167224543029,715.9853100624734,795.1960616411503,79.07598563615345,92.94541097635313,50.19906196270901,0.44393364970311255,0,0,1,0,0,1,1,0,0,0,0
8.136740047445286,762.973764316401,-1.113147155923464,518.84002182669,790.3803243829764,58.54182271319319,16.373839252989562,49.597908329888924,0.5969602868455279,14,0,1,0,0,1,1,0,0,0,0
10.443074954179856,246.26629842258956,20.60688328388782,371.4077067098537,715.5098833347253,118.27932699218482,90.81213224648712,50.23221115978161,0.29087973224421937,1,0,1,0,1,1,1,0,0,0,0
8.601456213683214,309.7034037963811,18.412843003961086,630.9039783754781,710.1810745224493,110.43428211595247,44.494193907931574,49.98979656639427,0.7154509636491239,21,0,1,0,0,1,0,1,0,0,0
18.60538455427127,404.6189652021069,25.011268808671165,529.6165208288837,686.7125490027161,61.489713133090234,15.807232401750522,50.0509771083448,0.8059293661594655,1,0,0,1,0,0,0,1,0,0,0
12.238139803187673,354.964087124306,8.006168256728017,577.6937476712524,587.4672079921229,30.075896989609987,70.13257853796065,49.840558590472526,0.25991647385772365,9,0,1,0,0,1,1,0,0,0,0
4.7921827948751385,842.313699355469,24.839304687427244,512.4156496244889,662.5549097923264,107.45735702970181,93.44322432250833,50.0790934878256,0.30062055985564207,19,0,1,0,0,1,0,0,0,0,0
4.071432525194022,215.3581567375951,31.76373775038197,836.9276093376035,682.33995255588,110.87511100834197,92.2500578270074,49.943912878091716,0.661154269719093,14,0,1,0,0,1,0,0,0,0,0
11.310980060523727,405.14887525353953,20.359932590131695,413.0312716975784,744.9752904974079,65.39145464822703,27.874960896193475,49.820906866693214,0.6955851743035442,9,0,1,0,0,1,1,0,0,0,0
7.418065875655078,583.0163122911016,12.510573349980056,940.0194734273127,665.0384730567739,59.36514759887113,29.4998244852924,49.81885004706471,0.7040996843974501,18,0,1,0,0,1,1,1,0,0,0
12.834599688889595,720.2958357605016,19.305725845583193,553.1236163098378,965.7742071458626,114.67604537438744,60.24311316957281,49.81619743451265,0.6826985047758368,21,0,1,0,0,1,1,0,0,1,0
11.252849621370059,404.9396110174492,12.079913496339806,622.0135891461762,468.52817044131325,150.69181094974658,65.98438611426596,50.05703593936953,0.3928077169525388,12,0,1,0,1,0,0,0,0,0,1
8.158389779063043,20.475099874051864,10.581447980891236,531.0244298874619,763.1713549656049,80.15029403275803,74.15343309326926,49.90465525762076,0.39485367440367836,23,0,1,0,0,1,0,0,0,0,0
4.829141028392318,462.4739446036238,24.149343505529934,526.0039728173455,643.813444004142,68.61083201831192,29.484028837771803,49.753985936643524,0.25481762364438143,10,0,1,0,0,1,1,0,0,0,0
2.8128322469145095,838.0071190451788,16.748547121915212,505.820411588084,650.3219423189813,103.96575391251739,91.72056694115476,50.05539492710566,0.15683369989636298,21,0,1,0,0,1,0,0,0,0,0
9.70170101057658,570.5468518576067,28.84586088105026,672.1509554452363,528.1136326533788,114.05759194544213,66.09914050313904,49.6740905715196,0.6925773793969057,1,0,1,0,0,1,1,0,0,0,0
3.538642690989815,559.1044655899832,14.01819309680787,430.70403676475325,802.9014900873028,84.07129712322767,82.76375350964439,50.19936081454912,0.09318878597231284,20,0,1,0,0,1,1,0,0,1,0
4.697838705918586,234.24550210575086,14.929428773969901,643.6930253091202,747.9262301481735,155.7527325047586,58.20525722273374,50.29796158644099,0.9377922867867816,12,0,1,0,1,1,1,1,0,0,1
9.362106373696353,208.58210242783383,12.901401042916751,337.86087179378296,775.0456095205537,122.05055366425037,48.14214780719061,49.80313644867099,0.8266863036714514,21,0,1,0,1,1,1,1,0,0,0
8.841135991444363,504.5104121585248,7.918349051815154,632.8234525370117,675.3868107228446,83.56187881905,93.17463252759967,50.15786759474211,0.8575057399572561,21,0,1,0,0,1,1,1,0,0,0
3.845756527465893,143.40526942964806,25.32982408754932,701.897112711863,601.2657778039662,47.22551083165384,61.569709665586885,50.052364700360826,0.9066688146151902,20,0,1,0,0,1,0,1,0,0,0
15.536306014562241,695.3405555906276,37.67140498152739,447.0577071231157,640.0157677183315,134.58265363444616,84.34988662393431,49.92499419851761,0.4086049707232401,0,0,1,0,1,0,0,0,0,0,1
15.309523782511935,288.33843778340946,14.559954852904633,681.4491122062493,715.019847508346,130.7579370864522,91.26339170930319,49.93199413690552,0.846700723350401,4,0,1,0,1,0,0,1,0,0,1
11.517551227937886,493.83567981712656,11.875536506924945,606.1662492749185,349.1635740620389,85.91741390114701,69.02837016069273,50.098171746936515,0.15806130029164933,20,0,1,0,0,0,0,0,0,0,0
11.509579836099926,28.558270311439458,11.292088646636184,791.8111746429407,780.9399301363187,105.51726372837634,58.91509428149399,49.994007380359484,0.021641794608235676,21,0,1,0,0,1,0,0,0,0,0
11.517630487743233,401.5495328891233,11.88240095159658,497.3752341226692,1013.92892220246,90.48590307552473,15.28086807285205,49.61086862640397,0.7848913946638502,6,0,1,0,0,1,1,1,0,0,0
14.552353851509995,203.53486321744924,32.84805317616721,937.9183084467276,722.0502570430215,110.61796643326903,18.201571259120477,50.310952160450526,0.0747966479969393,12,0,1,0,0,0,1,0,0,0,0
12.409886982276369,0.0,11.533675322160978,313.1061414809715,607.861006368834,64.25151406604954,31.068097284089305,50.06497612789772,0.9885246673259216,12,0,1,0,0,0,0,1,0,0,0
5.0984508009497755,635.4605223340793,12.73259879199414,560.4595439236649,625.8147117981096,59.97442639769462,29.880674548479618,49.99219838287744,0.674796429601556,19,0,1,0,0,1,0,0,0,0,0
7.354677188226571,910.2898847728934,6.8368117306412515,396.17163472524805,756.1313526401253,119.3259119828157,35.38070361598763,49.892236514047276,0.7534497102421055,22,0,1,0,1,1,0,1,0,0,0
25.0,782.3683973359866,20.642838964767634,822.1265012219719,611.2567005027322,123.12844530528793,39.394771015812864,49.97165592445003,0.24580385627786594,20,1,0,0,0,0,0,0,0,0,0
2.0223981610278976,670.4226724759512,17.394933940641117,568.5958807420997,780.3012907008765,80.27623923135182,43.80523948405826,50.19037808882768,0.6738653939196881,5,0,1,0,0,1,1,0,0,0,0
6.297155656676839,396.46970801361357,7.765391017776958,579.397790715686,623.8788924304635,72.52636772116927,48.643015205510125,50.03924276518193,0.04321993725495721,19,0,1,0,0,1,0,0,0,0,0
15.582316100651457,701.4725571369565,9.964533624137283,653.1885717702255,907.1275199936506,129.42699356434096,22.909307076481173,50.056306193667204,0.8378257199236009,11,0,1,0,0,1,0,1,0,0,0
5.314665180502463,805.963299643432,31.796400334820017,599.4233776407254,902.9894204033282,73.54212442054462,18.388954556222565,49.812624407052965,0.16962409303157244,7,0,1,0,0,1,1,0,0,0,0
12.600047972001484,534.2054574178234,18.29436980641891,528.7486132318398,600.4745498088588,96.66233767957299,68.91555592584187,49.94755545856599,0.6973580668337706,8,0,1,0,0,0,0,0,0,0,0
8.773694657129246,203.9099569219943,18.91516855902568,449.2023299245142,637.8464244891801,92.85755064882039,57.98678598744622,50.0076577260115,0.22448050123272834,17,0,1,0,0,1,0,0,0,0,0
5.561154191829509,375.1539253521572,18.950884425234552,620.2216082800115,646.644670718249,50.99282163944242,50.53153617760957,50.10448495151863,0.06845316942604274,10,0,1,0,0,1,0,0,0,0,0
1.7226148943546116,925.6741220869841,30.551628493900587,645.4600359227375,648.6550511354391,100.76342801236005,65.75519529346819,49.9376275685182,0.4814936785493943,19,0,1,0,0,1,0,0,0,0,0
9.545218269012494,481.3139579624584,8.593070739113607,683.4452683682075,507.88564324089856,97.83220860212481,81.21435257628323,50.13918031482128,0.16928621027278945,10,0,1,0,0,1,1,0,0,0,0
5.025788879119162,0.0,14.43244031841191,829.5272220367826,486.91089735884714,105.80573834304818,49.21543272929637,49.82834701874818,0.7294439883265498,23,0,1,0,0,1,1,1,0,0,0
7.947701552457319,132.76913408245161,16.4793131400374,339.14773147032093,837.4636357321933,99.74692608959859,66.28955720415834,50.01043044846305,0.23756584338348485,23,0,1,0,0,1,0,0,0,0,0
